DWA_ID,pct,global_2026_pct,pct_automation,pct_augmentation,pct_other,Task_Name,IWA_ID_dup,AIOE,i.Task_Name,DWA_ID_dup,V1,V2,V3,action,percent_pct,percent_pct_2026,percent_V1,percent_aioe,Community,Nonprofit
4.A.2.b.3.I01.D13,0.0502241083936913,0.0817069547363427,0.0114005644820035,0.0304015052853428,0.00842203862634496,"Conduct research to inform art, designs, or other work.",4.A.2.b.3.I01.D13,6.2239386567117,"Conduct research to inform art, designs, or other work.",4.A.2.b.3.I01.D13,3.31571428571429,"Conduct research to inform art, designs, or other work.",4.A.2.b.3.I01.D13,Conduct,0.738706820194863,0.813108945969885,0.231178033658105,0.349867139061116,Not Community,Others
4.A.2.b.3.I01.D16,0.0190009408033392,0.00631926244229516,0.00225957133877548,0.00739496074508338,0.00934640871948038,Maintain professional knowledge or certifications.,4.A.2.b.3.I01.D16,5.83245440190555,Maintain professional knowledge or certifications.,4.A.2.b.3.I01.D16,3.71982142857143,Maintain professional knowledge or certifications.,4.A.2.b.3.I01.D16,Maintain,0.556244464127547,0.364924712134632,0.743135518157662,0.152347209920283,Not Community,Others
4.A.2.b.3.I01.D18,0.141017793097215,0.0162970452459191,0.00472455825380327,0.124276423632651,0.0120168112107605,Attend training sessions or professional meetings to develop or maintain professional knowledge.,4.A.2.b.3.I01.D18,6.51343878591669,Attend training sessions or professional meetings to develop or maintain professional knowledge.,4.A.2.b.3.I01.D18,3.07857142857143,Attend training sessions or professional meetings to develop or maintain professional knowledge.,4.A.2.b.3.I01.D18,Attend,0.881310894596989,0.534100974313552,0.0637732506643047,0.743135518157662,Not Community,Others
4.A.2.b.3.I01.D20,0.0430345632248602,0.0161861809925455,0.00174603239814469,0.033174615564749,0.00811391526196648,Update technical knowledge.,4.A.2.b.3.I01.D20,6.41812047283228,Update technical knowledge.,4.A.2.b.3.I01.D20,3.65066666666667,Update technical knowledge.,4.A.2.b.3.I01.D20,Update,0.70947741364039,0.531443755535872,0.658104517271922,0.581045172719221,Not Community,Others
4.A.2.b.3.I01.D21,0.0488889071480512,0.106318818985282,0.0141736747614098,0.0258823626077918,0.00883286977884959,Update professional knowledge.,4.A.2.b.3.I01.D21,6.54425899607269,Update professional knowledge.,4.A.2.b.3.I01.D21,3.4378,Update professional knowledge.,4.A.2.b.3.I01.D21,Update,0.735163861824624,0.848538529672277,0.366696191319752,0.806908768821966,Not Community,Others
4.A.2.b.3.I01.D22,0.127049533912057,0.103990669664436,0.0164332461001853,0.0957236585335793,0.0148926292782929,Study product information to acquire professional knowledge.,4.A.2.b.3.I01.D22,6.42873024577332,Study product information to acquire professional knowledge.,4.A.2.b.3.I01.D22,3.19208333333333,Study product information to acquire professional knowledge.,4.A.2.b.3.I01.D22,Study,0.868024800708592,0.845881310894597,0.135518157661648,0.600531443755536,Not Community,Others
4.A.2.b.3.I01.D23,0.029887966344712,0.00443457013494397,0.00626517507569564,0.0200280186846008,0.00359477258441553,Review laws or regulations to maintain professional knowledge.,4.A.2.b.3.I01.D23,6.38949725766898,Review laws or regulations to maintain professional knowledge.,4.A.2.b.3.I01.D23,3.43166666666667,Review laws or regulations to maintain professional knowledge.,4.A.2.b.3.I01.D23,Review,0.641275465013286,0.307351638618246,0.358724534986714,0.530558015943313,Not Community,Others
4.A.2.b.4.I01.D01,0.0481699526311681,0.0710639864124771,0.0083193308382188,0.0182819862864561,0.0215686355064932,Develop organizational policies or programs.,4.A.2.b.4.I01.D01,6.52195099306287,Develop organizational policies or programs.,4.A.2.b.4.I01.D01,3.56566666666667,Develop organizational policies or programs.,4.A.2.b.4.I01.D01,Develop,0.731620903454385,0.798937112488928,0.554472984942427,0.757307351638618,Community,Nonprofit
4.A.2.b.4.I01.D02,0.0850420485684589,0.0798222624289914,0.0179738629220777,0.0386181283354354,0.0284500573109458,"Develop operating strategies, plans, or procedures.",4.A.2.b.4.I01.D02,6.54946941267872,"Develop operating strategies, plans, or procedures.",4.A.2.b.4.I01.D02,3.58253333333333,"Develop operating strategies, plans, or procedures.",4.A.2.b.4.I01.D02,Develop,0.816651904340124,0.811337466784765,0.578387953941541,0.817537643932684,Community,Nonprofit
4.A.2.b.4.I01.D03,0.0406722840979586,0.0278269275967734,0.0120168112107605,0.0228011289640071,0.00585434392319101,Establish organizational guidelines or policies.,4.A.2.b.4.I01.D03,6.62549775911979,Establish organizational guidelines or policies.,4.A.2.b.4.I01.D03,3.39375,Establish organizational guidelines or policies.,4.A.2.b.4.I01.D03,Establish,0.692648361381754,0.639503985828167,0.307351638618246,0.931798051372896,Not Community,Others
4.A.2.b.4.I01.D04,0.0153034604307975,0.0282703846102678,0.00164332461001853,0.00842203862634496,0.00523809719443406,Develop organizational methods or procedures.,4.A.2.b.4.I01.D04,6.48915585308473,Develop organizational methods or procedures.,4.A.2.b.4.I01.D04,3.76625,Develop organizational methods or procedures.,4.A.2.b.4.I01.D04,Develop,0.49955713020372,0.643932683790966,0.795394154118689,0.697962798937112,Not Community,Others
4.A.2.b.4.I01.D05,0.0180765707102038,0.00731704072265755,0.00821662305009264,0.00451914267755095,0.00534080498256022,Establish business management methods.,4.A.2.b.4.I01.D05,6.6267029853837,Establish business management methods.,4.A.2.b.4.I01.D05,3.36111111111111,Establish business management methods.,4.A.2.b.4.I01.D05,Establish,0.54118689105403,0.387953941541187,0.279007971656333,0.933569530558016,Not Community,Others
4.A.2.b.4.I01.D06,0.0120168112107605,0.0231706289550822,0.00164332461001853,0.00523809719443406,0.0051353894063079,Determine pricing or monetary policies.,4.A.2.b.4.I01.D06,6.42572481453249,Determine pricing or monetary policies.,4.A.2.b.4.I01.D06,3.47708333333333,Determine pricing or monetary policies.,4.A.2.b.4.I01.D06,Determine,0.439326837909655,0.607617360496014,0.418954827280779,0.595217006200177,Not Community,Others
4.A.2.b.4.I02.D01,0.0128384735157698,0.00487802714843837,0.00523809719443406,0.00708683738070491,0.00051353894063079,Draft legislation or regulations.,4.A.2.b.4.I02.D01,6.64848663321493,Draft legislation or regulations.,4.A.2.b.4.I02.D01,4.0175,Draft legislation or regulations.,4.A.2.b.4.I02.D01,Draft,0.456155890168291,0.320637732506643,0.91762621789194,0.956598759964571,Not Community,Others
4.A.2.b.4.I03.D01,0.0992157233298687,0.168070208114376,0.0280392261584411,0.061727380663821,0.00944911650760654,Develop procedures for data management.,4.A.2.b.4.I03.D01,6.60449731741545,Develop procedures for data management.,4.A.2.b.4.I03.D01,3.50142857142857,Develop procedures for data management.,4.A.2.b.4.I03.D01,Develop,0.839681133746679,0.891054030115146,0.448184233835252,0.906111603188663,Not Community,Others
4.A.2.b.4.I03.D02,0.00308123364378474,0.00232814932084558,0,0,0.00308123364378474,Establish nursing policies or standards.,4.A.2.b.4.I03.D02,6.14305034372604,Establish nursing policies or standards.,4.A.2.b.4.I03.D02,4.29428571428571,Establish nursing policies or standards.,4.A.2.b.4.I03.D02,Establish,0.156775907883082,0.225863596102746,0.973427812223206,0.287865367581931,Not Community,Others
4.A.2.b.4.I03.D03,0.0115032722701297,0.00654099094904235,0.00328664922003706,0.00595705171131717,0.00225957133877548,Develop information communication procedures.,4.A.2.b.4.I03.D03,6.67444156279374,Develop information communication procedures.,4.A.2.b.4.I03.D03,3.4825,Develop information communication procedures.,4.A.2.b.4.I03.D03,Develop,0.426926483613818,0.37378210806023,0.429583702391497,0.988485385296723,Not Community,Others
4.A.2.b.4.I03.D04,0.287581806753243,0.186917131187888,0.118113956345082,0.157040208044896,0.0124276423632651,Develop business or financial information systems.,4.A.2.b.4.I03.D04,6.60940662860858,Develop business or financial information systems.,4.A.2.b.4.I03.D04,3.41108695652174,Develop business or financial information systems.,4.A.2.b.4.I03.D04,Develop,0.926483613817538,0.900797165633304,0.330380868024801,0.912311780336581,Not Community,Others
4.A.2.b.4.I03.D05,0.0293744274040812,0.0342570542924422,0.0106816099651204,0.0157142915833022,0.00297852585565858,"Develop policies or procedures for archives, museums or libraries.",4.A.2.b.4.I03.D05,6.34660128408792,"Develop policies or procedures for archives, museums or libraries.",4.A.2.b.4.I03.D05,3.24722222222222,"Develop policies or procedures for archives, museums or libraries.",4.A.2.b.4.I03.D05,Develop,0.639503985828167,0.681133746678477,0.171833480956599,0.464127546501329,Not Community,Others
4.A.2.b.4.I03.D06,0.0314285831666044,0.0180708732998967,0.00944911650760654,0.0183846940745823,0.00359477258441553,Develop financial analysis methods.,4.A.2.b.4.I03.D06,6.66462238673418,Develop financial analysis methods.,4.A.2.b.4.I03.D06,3.531,Develop financial analysis methods.,4.A.2.b.4.I03.D06,Develop,0.651904340124004,0.555358724534987,0.504871567759079,0.980513728963685,Not Community,Others
4.A.2.b.4.I03.D07,0.00873016199072343,0.00266074208096638,0,0.00626517507569564,0.00246498691502779,Establish standards for medical care.,4.A.2.b.4.I03.D07,6.51209541085478,Establish standards for medical care.,4.A.2.b.4.I03.D07,3.8225,Establish standards for medical care.,4.A.2.b.4.I03.D07,Establish,0.354295837023915,0.246235606731621,0.842338352524358,0.739592559787423,Not Community,Others
4.A.2.b.4.I03.D08,0.0924370093135422,0.236140859685766,0.0224930055996286,0.0629598741213349,0.00698412959257875,Develop guidelines for system implementation.,4.A.2.b.4.I03.D08,6.59211609312557,Develop guidelines for system implementation.,4.A.2.b.4.I03.D08,3.58111111111111,Develop guidelines for system implementation.,4.A.2.b.4.I03.D08,Develop,0.826395039858282,0.919397697077059,0.575730735163862,0.894596988485385,Not Community,Others
4.A.2.b.4.I03.D09,0.287170975600738,0.238801601766733,0.079906659162151,0.188674206787752,0.0185901096508346,Develop computer or information security policies or procedures.,4.A.2.b.4.I03.D09,6.55117981664732,Develop computer or information security policies or procedures.,4.A.2.b.4.I03.D09,3.616,Develop computer or information security policies or procedures.,4.A.2.b.4.I03.D09,Develop,0.925597874224978,0.921169176262179,0.615589016829052,0.820194862710363,Not Community,Others
4.A.2.b.4.I03.D10,0.857507323065294,0.71152677815176,0.321269961258622,0.514668726300178,0.0215686355064932,Develop data analysis or data management procedures.,4.A.2.b.4.I03.D10,6.42172030990399,Develop data analysis or data management procedures.,4.A.2.b.4.I03.D10,3.48375,Develop data analysis or data management procedures.,4.A.2.b.4.I03.D10,Develop,0.983170947741364,0.973427812223206,0.433126660761736,0.588131089459699,Not Community,Others
4.A.2.b.4.I03.D11,0.0031839414319109,0,0,0,0.0031839414319109,Develop technical processes to improve the efficiency of biofuel production.,4.A.2.b.4.I03.D11,6.29306623671251,Develop technical processes to improve the efficiency of biofuel production.,4.A.2.b.4.I03.D11,3.475,Develop technical processes to improve the efficiency of biofuel production.,4.A.2.b.4.I03.D11,Develop,0.160318866253322,0.163861824623561,0.4162976085031,0.409211691762622,Not Community,Others
4.A.2.b.4.I03.D12,0.0132493046682744,0.0269400135697846,0.00267040249128011,0.00534080498256022,0.00523809719443406,Develop new or advanced products or production methods.,4.A.2.b.4.I03.D12,6.34655760087964,Develop new or advanced products or production methods.,4.A.2.b.4.I03.D12,3.92590909090909,Develop new or advanced products or production methods.,4.A.2.b.4.I03.D12,Develop,0.463241806908769,0.635075287865368,0.891939769707706,0.463241806908769,Not Community,Others
4.A.2.b.4.I03.D13,0.0263959015484226,0.0158535882324247,0.00780579189758801,0.0114005644820035,0.00718954516883106,Develop procedures to evaluate organizational activities.,4.A.2.b.4.I03.D13,6.53569407517124,Develop procedures to evaluate organizational activities.,4.A.2.b.4.I03.D13,3.3575,Develop procedures to evaluate organizational activities.,4.A.2.b.4.I03.D13,Develop,0.617360496014172,0.528786536758193,0.275465013286094,0.782108060230292,Not Community,Others
4.A.2.b.4.I03.D14,0.0148926292782929,0.0129711176447111,0.00338935700816322,0.00667600622820027,0.00482726604192943,Develop technical methods or processes.,4.A.2.b.4.I03.D14,6.39810987929777,Develop technical methods or processes.,4.A.2.b.4.I03.D14,3.76722222222222,Develop technical methods or processes.,4.A.2.b.4.I03.D14,Develop,0.494242692648361,0.493356953055802,0.800708591674048,0.548272807794508,Not Community,Others
4.A.2.b.4.I03.D15,0.0926424248897945,0.182149968292824,0.0419047775554725,0.0373856348779215,0.0133520124564005,Develop testing routines or procedures.,4.A.2.b.4.I03.D15,6.51991435627798,Develop testing routines or procedures.,4.A.2.b.4.I03.D15,3.42625,Develop testing routines or procedures.,4.A.2.b.4.I03.D15,Develop,0.829052258635961,0.895482728077945,0.348981399468556,0.7511071744907,Not Community,Others
4.A.2.b.4.I03.D16,0.012324934575139,0.00565407692205356,0.00369748037254169,0.00605975949944332,0.00256769470315395,Develop procedures for data entry or processing.,4.A.2.b.4.I03.D16,6.58949690966483,Develop procedures for data entry or processing.,4.A.2.b.4.I03.D16,3.48125,Develop procedures for data entry or processing.,4.A.2.b.4.I03.D16,Develop,0.444641275465013,0.348981399468556,0.426040744021258,0.888396811337467,Not Community,Others
4.A.2.b.4.I03.D18,0.00215686355064932,0.00166296380060399,0,0,0.00215686355064932,Develop agricultural methods.,4.A.2.b.4.I03.D18,6.23427688007352,Develop agricultural methods.,4.A.2.b.4.I03.D18,3.42433333333333,Develop agricultural methods.,4.A.2.b.4.I03.D18,Develop,0.0965456155890168,0.174490699734278,0.346324180690877,0.356953055801594,Not Community,Others
4.A.2.b.5.I01.D04,0.00277311027940627,0.0198447013538743,0,0.00164332461001853,0.00112978566938774,Schedule activities or facility use.,4.A.2.b.5.I01.D04,6.36577471979085,Schedule activities or facility use.,4.A.2.b.5.I01.D04,3.1878125,Schedule activities or facility use.,4.A.2.b.5.I01.D04,Schedule,0.140832595217006,0.570416297608503,0.131975199291408,0.494242692648361,Not Community,Others
4.A.2.b.5.I02.D02,0.00154061682189237,0,0,0,0.00154061682189237,Arrange maintenance activities.,4.A.2.b.5.I02.D02,5.82448956209829,Arrange maintenance activities.,4.A.2.b.5.I02.D02,3.96705882352941,Arrange maintenance activities.,4.A.2.b.5.I02.D02,Arrange,0.0150575730735164,0.163861824623561,0.903454384410983,0.148804251550044,Not Community,Others
4.A.2.b.5.I02.D07,0.0251634080909087,0.0348113755593102,0.00523809719443406,0.00996265544823733,0.00996265544823733,Schedule operational activities.,4.A.2.b.5.I02.D07,6.22879565920975,Schedule operational activities.,4.A.2.b.5.I02.D07,3.50081395348837,Schedule operational activities.,4.A.2.b.5.I02.D07,Schedule,0.610274579273694,0.682905225863596,0.444641275465013,0.353410097431355,Not Community,Others
4.A.2.b.5.I03.D01,0.0134547202445267,0.0199555656072479,0.00410831152504632,0.00164332461001853,0.00770308410946185,Schedule appointments.,4.A.2.b.5.I03.D01,6.39151822743391,Schedule appointments.,4.A.2.b.5.I03.D01,3.37953125,Schedule appointments.,4.A.2.b.5.I03.D01,Schedule,0.468556244464128,0.572187776793623,0.29317980513729,0.536758193091231,Not Community,Others
4.A.2.b.5.I03.D02,0.00164332461001853,0,0,0,0.00164332461001853,Schedule patient procedures or appointments.,4.A.2.b.5.I03.D02,5.95848789306855,Schedule patient procedures or appointments.,4.A.2.b.5.I03.D02,4.09257142857143,Schedule patient procedures or appointments.,4.A.2.b.5.I03.D02,Schedule,0.0380868024800709,0.163861824623561,0.934455270150576,0.201948627103632,Not Community,Others
4.A.2.b.5.I03.D03,0.00154061682189237,0.00177382805397759,0,0,0.00154061682189237,Schedule appointments with prospective customers.,4.A.2.b.5.I03.D03,6.43095750545138,Schedule appointments with prospective customers.,4.A.2.b.5.I03.D03,3.235,Schedule appointments with prospective customers.,4.A.2.b.5.I03.D03,Schedule,0.0150575730735164,0.185119574844996,0.16474756421612,0.605845881310895,Not Community,Others
4.A.2.b.6.I01.D01,0.263240060967343,0.278380140221108,0.102194249185527,0.156218545739886,0.00482726604192943,Plan special events.,4.A.2.b.6.I01.D01,5.8404061949161,Plan special events.,4.A.2.b.6.I01.D01,3.2575,Plan special events.,4.A.2.b.6.I01.D01,Plan,0.920283436669619,0.935341009743136,0.182462356067316,0.159433126660762,Not Community,Others
4.A.2.b.6.I01.D02,0.00277311027940627,0.00421284162819677,0,0,0.00277311027940627,"Plan conferences, programs, or special events.",4.A.2.b.6.I01.D02,6.58963460517217,"Plan conferences, programs, or special events.",4.A.2.b.6.I01.D02,2.875,"Plan conferences, programs, or special events.",4.A.2.b.6.I01.D02,Plan,0.140832595217006,0.299379982285208,0.0186005314437555,0.890168290522586,Community,Nonprofit
4.A.2.b.6.I01.D04,0.00246498691502779,0,0,0,0.00246498691502779,Plan implementation or promotion of recycling programs.,4.A.2.b.6.I01.D04,6.22160072732915,Plan implementation or promotion of recycling programs.,4.A.2.b.6.I01.D04,3.425,Plan implementation or promotion of recycling programs.,4.A.2.b.6.I01.D04,Plan,0.122232063773251,0.163861824623561,0.347209920283437,0.348095659875996,Not Community,Others
4.A.2.b.6.I01.D05,0.029887966344712,0.0131928461514583,0.0120168112107605,0.0131465968801482,0.00472455825380327,Plan community programs or activities for the general public.,4.A.2.b.6.I01.D05,6.54942211145926,Plan community programs or activities for the general public.,4.A.2.b.6.I01.D05,3.11712121212121,Plan community programs or activities for the general public.,4.A.2.b.6.I01.D05,Plan,0.642161204605846,0.496014171833481,0.0930026572187777,0.816651904340124,Not Community,Others
4.A.2.b.6.I02.D01,0.00626517507569564,0.00875827601651434,0.00215686355064932,0.00369748037254169,0.000410831152504632,"Plan layout of construction, installation, or repairs.",4.A.2.b.6.I02.D01,5.52196676663507,"Plan layout of construction, installation, or repairs.",4.A.2.b.6.I02.D01,3.74772727272727,"Plan layout of construction, installation, or repairs.",4.A.2.b.6.I02.D01,Plan,0.289636846767051,0.423383525243578,0.779450841452613,0.0159433126660762,Not Community,Others
4.A.2.b.6.I02.D04,0.00297852585565858,0,0,0,0.00297852585565858,Plan flight operations.,4.A.2.b.6.I02.D04,6.18518439760054,Plan flight operations.,4.A.2.b.6.I02.D04,4.29277777777778,Plan flight operations.,4.A.2.b.6.I02.D04,Plan,0.148804251550044,0.163861824623561,0.972542072630647,0.318866253321523,Not Community,Others
4.A.2.b.6.I02.D05,0.0107843177532466,0.00687358370916315,0.00246498691502779,0.00698412959257875,0.00133520124564005,Adjust routes or speeds as necessary.,4.A.2.b.6.I02.D05,5.91208350132021,Adjust routes or speeds as necessary.,4.A.2.b.6.I02.D05,4.20214285714286,Adjust routes or speeds as necessary.,4.A.2.b.6.I02.D05,Adjust,0.408325952170062,0.382639503985828,0.955713020372011,0.184233835252436,Not Community,Others
4.A.2.b.6.I02.D07,0.0364612647847861,0.0146340814453151,0.00975723987198501,0.0164332461001853,0.0102707788126158,Prepare detailed work plans.,4.A.2.b.6.I02.D07,6.43124318662916,Prepare detailed work plans.,4.A.2.b.6.I02.D07,3.66489795918367,Prepare detailed work plans.,4.A.2.b.6.I02.D07,Prepare,0.674047829937998,0.521700620017715,0.679362267493357,0.607617360496014,Not Community,Others
4.A.2.b.6.I02.D08,0.0150980448545452,0.0168513665127871,0.0044164348894248,0.00616246728756948,0.00451914267755095,Develop detailed project plans.,4.A.2.b.6.I02.D08,6.61144598790697,Develop detailed project plans.,4.A.2.b.6.I02.D08,3.52,Develop detailed project plans.,4.A.2.b.6.I02.D08,Develop,0.496899911426041,0.54118689105403,0.481842338352524,0.91496899911426,Not Community,Others
4.A.2.b.6.I02.D09,0.00462185046567711,0.00199555656072479,0,0,0.00462185046567711,Plan production or operational procedures or sequences.,4.A.2.b.6.I02.D09,5.91586024901453,Plan production or operational procedures or sequences.,4.A.2.b.6.I02.D09,3.91942307692308,Plan production or operational procedures or sequences.,4.A.2.b.6.I02.D09,Plan,0.231178033658105,0.201062887511072,0.889282550930027,0.185119574844996,Not Community,Others
4.A.3.a.1.I01.D03,0.0398506217929493,0.0350331040660574,0.0133520124564005,0.0235200834808902,0.00297852585565858,Mix ingredients.,4.A.3.a.1.I01.D03,5.59448255235922,Mix ingredients.,4.A.3.a.1.I01.D03,2.92,Mix ingredients.,4.A.3.a.1.I01.D03,Mix,0.689991142604074,0.684676705048716,0.0221434898139947,0.0256864481842338,Not Community,Others
4.A.3.a.1.I01.D07,0.0174603239814469,0.0167405022594135,0.00205415576252316,0.0114005644820035,0.00400560373692016,Prepare medications or medical solutions.,4.A.3.a.1.I01.D07,6.06448018520806,Prepare medications or medical solutions.,4.A.3.a.1.I01.D07,4.45086206896552,Prepare medications or medical solutions.,4.A.3.a.1.I01.D07,Prepare,0.534986713906112,0.538529672276351,0.994685562444641,0.242692648361382,Not Community,Others
4.A.3.a.1.I01.D08,0.00174603239814469,0,0,0,0.00174603239814469,Mix substances to create chemical solutions.,4.A.3.a.1.I01.D08,5.65027447647046,Mix substances to create chemical solutions.,4.A.3.a.1.I01.D08,3.56288461538462,Mix substances to create chemical solutions.,4.A.3.a.1.I01.D08,Mix,0.0531443755535872,0.163861824623561,0.550930026572188,0.0496014171833481,Not Community,Others
4.A.3.a.1.I03.D16,0.00154061682189237,0.00221728506747198,0,0,0.00154061682189237,"Clean equipment, parts, or tools to repair or maintain them in good working order.",4.A.3.a.1.I03.D16,5.63887786899323,"Clean equipment, parts, or tools to repair or maintain them in good working order.",4.A.3.a.1.I03.D16,3.77128378378378,"Clean equipment, parts, or tools to repair or maintain them in good working order.",4.A.3.a.1.I03.D16,Clean,0.0150575730735164,0.214348981399469,0.803365810451727,0.0425155004428698,Not Community,Others
4.A.3.a.1.I03.D17,0.00369748037254169,0,0,0.00174603239814469,0.001951447974397,Decontaminate equipment or sites to remove hazardous or toxic substances.,4.A.3.a.1.I03.D17,5.7065763360354,Decontaminate equipment or sites to remove hazardous or toxic substances.,4.A.3.a.1.I03.D17,3.4725,Decontaminate equipment or sites to remove hazardous or toxic substances.,4.A.3.a.1.I03.D17,Decontaminate,0.192205491585474,0.163861824623561,0.410097431355182,0.087688219663419,Not Community,Others
4.A.3.a.1.I03.D19,0.00369748037254169,0,0,0.00174603239814469,0.001951447974397,Clean equipment or facilities.,4.A.3.a.1.I03.D19,5.43992048641505,Clean equipment or facilities.,4.A.3.a.1.I03.D19,3.576,Clean equipment or facilities.,4.A.3.a.1.I03.D19,Clean,0.192205491585474,0.163861824623561,0.571302037201063,0.0070859167404783,Not Community,Others
4.A.3.a.1.I06.D01,0.00154061682189237,0,0,0,0.00154061682189237,"Load shipments, belongings, or materials.",4.A.3.a.1.I06.D01,5.57579968256679,"Load shipments, belongings, or materials.",4.A.3.a.1.I06.D01,3.88630434782609,"Load shipments, belongings, or materials.",4.A.3.a.1.I06.D01,Load,0.0150575730735164,0.163861824623561,0.877767936226749,0.0212577502214349,Not Community,Others
4.A.3.a.1.I10.D05,0.00215686355064932,0,0.00184874018627084,0,0.000308123364378474,Deliver items.,4.A.3.a.1.I10.D05,5.87847482730331,Deliver items.,4.A.3.a.1.I10.D05,3.3545,Deliver items.,4.A.3.a.1.I10.D05,Deliver,0.0965456155890168,0.163861824623561,0.272807794508415,0.175376439326838,Not Community,Others
4.A.3.a.1.I11.D07,0.010373486600742,0,0.0044164348894248,0,0.00595705171131717,Maintain security.,4.A.3.a.1.I11.D07,6.30972850624982,Maintain security.,4.A.3.a.1.I11.D07,3.76625,Maintain security.,4.A.3.a.1.I11.D07,Maintain,0.398582816651904,0.163861824623561,0.797165633303809,0.426040744021258,Not Community,Others
4.A.3.a.1.I11.D10,0.00184874018627084,0.00177382805397759,0,0,0.00184874018627084,Enforce rules or regulations.,4.A.3.a.1.I11.D10,5.76167622996294,Enforce rules or regulations.,4.A.3.a.1.I11.D10,3.069375,Enforce rules or regulations.,4.A.3.a.1.I11.D10,Enforce,0.0637732506643047,0.185119574844996,0.0549158547387068,0.120460584588131,Not Community,Others
4.A.3.a.1.I12.D04,0.00421101931317248,0.00166296380060399,0.00236227912690163,0,0.00184874018627084,Accompany patients or clients on outings to provide assistance.,4.A.3.a.1.I12.D04,5.75650968399729,Accompany patients or clients on outings to provide assistance.,4.A.3.a.1.I12.D04,3.7,Accompany patients or clients on outings to provide assistance.,4.A.3.a.1.I12.D04,Accompany,0.211691762621789,0.174490699734278,0.715677590788308,0.117803365810452,Not Community,Others
4.A.3.a.1.I15.D02,0.00338935700816322,0.0228380361949614,0,0,0.00338935700816322,Serve food or beverages.,4.A.3.a.1.I15.D02,5.67513882028165,Serve food or beverages.,4.A.3.a.1.I15.D02,2.834,Serve food or beverages.,4.A.3.a.1.I15.D02,Serve,0.170947741364039,0.604074402125775,0.0106288751107174,0.0637732506643047,Not Community,Others
4.A.3.a.1.I16.D03,0.0118113956345082,0.00820395474964634,0.00503268161818174,0.00236227912690164,0.0044164348894248,Practice athletic or artistic skills.,4.A.3.a.1.I16.D03,5.51774355935364,Practice athletic or artistic skills.,4.A.3.a.1.I16.D03,3.03065217391304,Practice athletic or artistic skills.,4.A.3.a.1.I16.D03,Practice,0.433126660761736,0.409211691762622,0.0425155004428698,0.0150575730735164,Not Community,Others
4.A.3.a.2.I01.D02,0.00390289594879401,0.00521061990855916,0,0.00225957133877548,0.00164332461001853,Install insulation in equipment or structures.,4.A.3.a.2.I01.D02,5.46955218776709,Install insulation in equipment or structures.,4.A.3.a.2.I01.D02,3.41285714285714,Install insulation in equipment or structures.,4.A.3.a.2.I01.D02,Install,0.197519929140833,0.335695305580159,0.33215234720992,0.0115146147032772,Not Community,Others
4.A.3.a.2.I01.D16,0.0416993619792202,0.0256096425293014,0.0132493046682744,0.023417375692764,0.00503268161818174,Construct exhibits or parts of exhibits.,4.A.3.a.2.I01.D16,6.13240706996496,Construct exhibits or parts of exhibits.,4.A.3.a.2.I01.D16,3.5175,Construct exhibits or parts of exhibits.,4.A.3.a.2.I01.D16,Construct,0.697962798937112,0.627989371124889,0.476527900797166,0.283436669619132,Not Community,Others
4.A.3.a.2.I02.D01,0.00554622055881253,0.00798222624289914,0.00205415576252316,0.00246498691502779,0.00102707788126158,Collect samples for analysis or testing.,4.A.3.a.2.I02.D01,5.64125270907666,Collect samples for analysis or testing.,4.A.3.a.2.I02.D01,3.72,Collect samples for analysis or testing.,4.A.3.a.2.I02.D01,Collect,0.263950398582817,0.404782993799823,0.744021257750221,0.0442869796279894,Not Community,Others
4.A.3.a.2.I03.D01,0.00184874018627084,0.00465629864169117,0,0,0.00184874018627084,Cut cooked or raw foods.,4.A.3.a.2.I03.D01,5.66770289205889,Cut cooked or raw foods.,4.A.3.a.2.I03.D01,2.895,Cut cooked or raw foods.,4.A.3.a.2.I03.D01,Cut,0.0637732506643047,0.317094774136404,0.0194862710363153,0.0549158547387068,Not Community,Others
4.A.3.a.2.I03.D02,0.00184874018627084,0.00465629864169117,0,0,0.00184874018627084,Prepare foods for cooking or serving.,4.A.3.a.2.I03.D02,5.63754891105576,Prepare foods for cooking or serving.,4.A.3.a.2.I03.D02,3.04891304347826,Prepare foods for cooking or serving.,4.A.3.a.2.I03.D02,Prepare,0.0637732506643047,0.317094774136404,0.0487156775907883,0.04162976085031,Not Community,Others
4.A.3.a.2.I03.D06,0.00184874018627084,0.00465629864169117,0,0,0.00184874018627084,Prepare hot or cold beverages.,4.A.3.a.2.I03.D06,5.70708211214149,Prepare hot or cold beverages.,4.A.3.a.2.I03.D06,2.84466666666667,Prepare hot or cold beverages.,4.A.3.a.2.I03.D06,Prepare,0.0637732506643047,0.317094774136404,0.012400354295837,0.0894596988485385,Not Community,Others
4.A.3.a.2.I03.D07,0.0657329844007411,0.136363031649527,0.0238282068452687,0.0260877781840441,0.0158169993714283,Cook foods.,4.A.3.a.2.I03.D07,5.70160012182143,Cook foods.,4.A.3.a.2.I03.D07,3.02,Cook foods.,4.A.3.a.2.I03.D07,Cook,0.773250664304694,0.87333923826395,0.0398582816651904,0.08325952170062,Not Community,Others
